World Timestamp, Recording Timestamp, Sent Voltage, Velocity
03/02/2020 09:26:54.154,6.817,-3.108055,-21.94287
03/02/2020 09:26:54.166,6.828,-3.054816,-21.567
03/02/2020 09:26:54.177,6.839,-3.001151,-21.18813
03/02/2020 09:26:54.188,6.85,-2.947712,-20.81085
03/02/2020 09:26:54.199,6.861,-2.895122,-20.43956
03/02/2020 09:26:54.210,6.872,-2.843912,-20.07802
03/02/2020 09:26:54.221,6.884,-2.794627,-19.73007
03/02/2020 09:26:54.232,6.895,-2.747695,-19.39873
03/02/2020 09:26:54.244,6.906,-2.703423,-19.08616
03/02/2020 09:26:54.254,6.917,-2.66216,-18.79485
03/02/2020 09:26:54.266,6.928,-2.624134,-18.52639
03/02/2020 09:26:54.276,6.939,-2.589416,-18.28128
03/02/2020 09:26:54.288,6.95,-2.558147,-18.06052
03/02/2020 09:26:54.299,6.961,-2.530371,-17.86442
03/02/2020 09:26:54.310,6.972,-2.505957,-17.69206
03/02/2020 09:26:54.321,6.984,-2.484872,-17.54319
03/02/2020 09:26:54.332,6.995,-2.467033,-17.41725
03/02/2020 09:26:54.343,7.006,-2.452195,-17.3125
03/02/2020 09:26:54.355,7.017,-2.440265,-17.22827
03/02/2020 09:26:54.366,7.029,-2.431097,-17.16355
03/02/2020 09:26:54.378,7.04,-2.424411,-17.11634
03/02/2020 09:26:54.388,7.05,-2.420111,-17.08599
03/02/2020 09:26:54.399,7.061,-2.418129,-17.07199
03/02/2020 09:26:54.410,7.073,-2.41826,-17.07291
03/02/2020 09:26:54.421,7.083,-2.420425,-17.0882
03/02/2020 09:26:54.432,7.095,-2.424623,-17.11784
03/02/2020 09:26:54.443,7.106,-2.43069,-17.16067
03/02/2020 09:26:54.455,7.117,-2.438519,-17.21594
03/02/2020 09:26:54.466,7.128,-2.448115,-17.28369
03/02/2020 09:26:54.477,7.139,-2.45927,-17.36244
03/02/2020 09:26:54.488,7.15,-2.471813,-17.451
03/02/2020 09:26:54.499,7.161,-2.485568,-17.54811
03/02/2020 09:26:54.510,7.172,-2.500169,-17.65119
03/02/2020 09:26:54.521,7.183,-2.515275,-17.75784
03/02/2020 09:26:54.532,7.195,-2.530449,-17.86497
03/02/2020 09:26:54.543,7.206,-2.545135,-17.96865
03/02/2020 09:26:54.554,7.217,-2.558754,-18.0648
03/02/2020 09:26:54.565,7.228,-2.570633,-18.14867
03/02/2020 09:26:54.577,7.239,-2.580147,-18.21583
03/02/2020 09:26:54.588,7.25,-2.586635,-18.26164
03/02/2020 09:26:54.599,7.261,-2.589327,-18.28065
03/02/2020 09:26:54.610,7.273,-2.587651,-18.26881
03/02/2020 09:26:54.621,7.284,-2.581076,-18.22239
03/02/2020 09:26:54.632,7.295,-2.568926,-18.13662
03/02/2020 09:26:54.643,7.306,-2.550758,-18.00835
03/02/2020 09:26:54.654,7.317,-2.526355,-17.83606
03/02/2020 09:26:54.665,7.328,-2.495246,-17.61644
03/02/2020 09:26:54.676,7.339,-2.457159,-17.34754
03/02/2020 09:26:54.687,7.35,-2.412135,-17.02967
03/02/2020 09:26:54.699,7.361,-2.359972,-16.6614
03/02/2020 09:26:54.710,7.372,-2.300556,-16.24192
03/02/2020 09:26:54.721,7.383,-2.234149,-15.77309
03/02/2020 09:26:54.732,7.394,-2.160794,-15.25521
03/02/2020 09:26:54.743,7.406,-2.080591,-14.68898
03/02/2020 09:26:54.754,7.417,-1.994027,-14.07783
03/02/2020 09:26:54.766,7.428,-1.901434,-13.42413
03/02/2020 09:26:54.777,7.439,-1.803166,-12.73035
03/02/2020 09:26:54.788,7.45,-1.700045,-12.00232
03/02/2020 09:26:54.799,7.461,-1.592776,-11.245
03/02/2020 09:26:54.810,7.472,-1.482103,-10.46364
03/02/2020 09:26:54.821,7.483,-1.369159,-9.666265
03/02/2020 09:26:54.832,7.495,-1.254999,-8.860294
03/02/2020 09:26:54.843,7.506,-1.140806,-8.054088
03/02/2020 09:26:54.854,7.517,-1.027807,-7.256319
03/02/2020 09:26:54.865,7.528,-0.917191,-6.475368
03/02/2020 09:26:54.876,7.539,-0.8103468,-5.721049
03/02/2020 09:26:54.887,7.55,-0.7082304,-5.000107
03/02/2020 09:26:54.898,7.561,-0.6118072,-4.319359
03/02/2020 09:26:54.909,7.572,-0.5222428,-3.687034
03/02/2020 09:26:54.921,7.584,-0.4400006,-3.106404
03/02/2020 09:26:54.932,7.595,-0.3654976,-2.580413
03/02/2020 09:26:54.943,7.606,-0.299287,-2.112966
03/02/2020 09:26:54.954,7.617,-0.2412079,-1.702928
03/02/2020 09:26:54.965,7.628,-0.1910193,-1.348596
03/02/2020 09:26:54.976,7.639,-0.1486207,-1.049262
03/02/2020 09:26:54.988,7.65,-0.113367,-0.800371
03/02/2020 09:26:54.998,7.661,-0.08455071,-0.596928
03/02/2020 09:26:55.010,7.672,-0.06162946,-0.435104
03/02/2020 09:26:55.021,7.683,-0.04377337,-0.30904
03/02/2020 09:26:55.032,7.694,-0.03014448,-0.21282
03/02/2020 09:26:55.043,7.706,-0.02009263,-0.141854
03/02/2020 09:26:55.055,7.718,-0.01286473,-0.090825
03/02/2020 09:26:55.065,7.728,-0.007830879,-0.05528601
03/02/2020 09:26:55.076,7.739,-0.004483286,-0.031652
03/02/2020 09:26:55.087,7.75,-0.002374929,-0.016767
03/02/2020 09:26:55.098,7.761,-0.001122521,-0.007925
03/02/2020 09:26:55.110,7.773,-0.0004573654,-0.003229
03/02/2020 09:26:55.120,7.783,-0.0001542493,-0.001089
03/02/2020 09:26:55.131,7.794,-3.796034E-05,-0.000268
03/02/2020 09:26:55.143,7.806,-5.524079E-06,-3.9E-05
03/02/2020 09:26:55.154,7.817,-2.832861E-07,-2E-06
03/02/2020 09:26:55.165,7.828,0,0
03/02/2020 09:26:55.176,7.839,0,0
03/02/2020 09:26:55.187,7.85,0,0
03/02/2020 09:26:55.199,7.861,0,0
03/02/2020 09:26:55.210,7.872,0,0
03/02/2020 09:26:55.221,7.883,0,0
03/02/2020 09:26:55.232,7.894,0,0
03/02/2020 09:26:55.243,7.905,0,0
03/02/2020 09:26:55.254,7.916,-0.0001144476,-0.000808
03/02/2020 09:26:55.265,7.927,-0.0002730878,-0.001928
03/02/2020 09:26:55.277,7.939,-0.0005321529,-0.003757
03/02/2020 09:26:55.287,7.95,-0.0008184136,-0.005778
03/02/2020 09:26:55.299,7.961,-0.0008188385,-0.005781
03/02/2020 09:26:55.310,7.973,0.0003573654,0.002523
03/02/2020 09:26:55.321,7.983,0.003370113,0.023793
03/02/2020 09:26:55.332,7.994,0.009998726,0.070591
03/02/2020 09:26:55.343,8.005,0.02158286,0.152375
03/02/2020 09:26:55.354,8.016,0.03887833,0.274481
03/02/2020 09:26:55.365,8.027,0.06200128,0.437729
03/02/2020 09:26:55.376,8.038,0.08993017,0.634907
03/02/2020 09:26:55.387,8.05,0.1212698,0.856165
03/02/2020 09:26:55.398,8.061,0.1547921,1.092832
03/02/2020 09:26:55.409,8.072,0.1896538,1.338956
03/02/2020 09:26:55.420,8.083,0.225702,1.593456
03/02/2020 09:26:55.431,8.094,0.2633149,1.859003
03/02/2020 09:26:55.442,8.105,0.3030615,2.139614
03/02/2020 09:26:55.454,8.117,0.3457197,2.440781
03/02/2020 09:26:55.466,8.128,0.3909872,2.76037
03/02/2020 09:26:55.476,8.139,0.4397554,3.104673
03/02/2020 09:26:55.487,8.15,0.4920563,3.473917
03/02/2020 09:26:55.498,8.161,0.5480764,3.869419
03/02/2020 09:26:55.509,8.172,0.6079763,4.292312
03/02/2020 09:26:55.520,8.183,0.6717409,4.742491
03/02/2020 09:26:55.532,8.194,0.7394951,5.220835
03/02/2020 09:26:55.543,8.205,0.8113309,5.727996
03/02/2020 09:26:55.554,8.217,0.8871105,6.263
03/02/2020 09:26:55.565,8.227,0.9668405,6.825894
03/02/2020 09:26:55.576,8.239,1.05052,7.416673
03/02/2020 09:26:55.587,8.25,1.137863,8.033311
03/02/2020 09:26:55.598,8.261,1.228666,8.674383
03/02/2020 09:26:55.609,8.272,1.322722,9.338419
03/02/2020 09:26:55.620,8.283,1.419523,10.02184
03/02/2020 09:26:55.631,8.294,1.518644,10.72162
03/02/2020 09:26:55.643,8.306,1.619644,11.43469
03/02/2020 09:26:55.653,8.316,1.721868,12.15639
03/02/2020 09:26:55.665,8.328,1.824717,12.8825
03/02/2020 09:26:55.676,8.339,1.927538,13.60842
03/02/2020 09:26:55.687,8.35,2.029651,14.32933
03/02/2020 09:26:55.698,8.361,2.130418,15.04075
03/02/2020 09:26:55.709,8.372,2.229107,15.7375
03/02/2020 09:26:55.720,8.383,2.325165,16.41566
03/02/2020 09:26:55.732,8.394,2.418055,17.07147
03/02/2020 09:26:55.744,8.406,2.507152,17.70049
