World Time ,Experiment Time ,Trial# , SteamVR X ,SteamVR Y ,SteamVR Z , SteamVR Velocity, OptiTrack Rigidbody X,OptiTrack Rigidbody Y,OptiTrack Rigidbody Z, OptiTrack Rigidbody Velocity
8/7/2020 2:41:00 PM,2460.064,3,-0.0006966851,-0.0004567601,-0.001454827,-1.649587E-05,291.8076,221.8527,163.257,-0.2659198
8/7/2020 2:41:00 PM,2460.069,3,-0.0006966852,-0.0004567601,-0.001455681,-1.634393E-05,291.8059,221.8528,163.2589,-0.3843458
8/7/2020 2:41:00 PM,2460.077,3,-0.0006966852,-0.0004567601,-0.001455681,-2.091391E-09,291.8054,221.8617,163.2457,0.3399123
8/7/2020 2:41:00 PM,2460.086,3,-0.00069327,-0.0004554794,-0.001455681,4.004158E-05,291.8036,221.8601,163.2477,0.1517176
8/7/2020 2:41:00 PM,2460.091,3,-0.00069327,-0.0004554794,-0.001455681,4.004158E-05,291.8056,221.8561,163.2536,-0.001908397
8/7/2020 2:41:00 PM,2460.096,3,-0.00069327,-0.0004554794,-0.001455681,4.004158E-05,291.8026,221.8563,163.2525,0.1116412
8/7/2020 2:41:00 PM,2460.101,3,-0.00069327,-0.0004554794,-0.001455681,4.00434E-05,291.8026,221.8553,163.2545,0.07824428
8/7/2020 2:41:00 PM,2460.106,3,-0.0006932699,-0.0004546256,-0.001454827,7.346999E-05,291.8027,221.8531,163.2533,-0.2935924
8/7/2020 2:41:00 PM,2460.111,3,-0.0006932699,-0.0004546256,-0.001454827,3.395382E-05,291.7983,221.8541,163.2555,-0.2378641
8/7/2020 2:41:00 PM,2460.117,3,-0.0006932699,-0.0004546256,-0.001454827,3.299286E-05,291.7998,221.8663,163.2404,0.3956368
8/7/2020 2:41:00 PM,2460.122,3,-0.0006932699,-0.0004546256,-0.001454827,3.268451E-05,291.8026,221.858,163.2497,0.06366822
8/7/2020 2:41:00 PM,2460.127,3,-0.0006932699,-0.0004541987,-0.001453974,4.948872E-05,291.8029,221.8606,163.2468,0.2051887
8/7/2020 2:41:00 PM,2460.132,3,-0.0006932699,-0.0004541987,-0.001453974,1.63417E-05,291.8036,221.8444,163.2666,-0.3352804
8/7/2020 2:41:00 PM,2460.138,3,-0.0006932699,-0.0004541987,-0.001453974,1.589602E-05,291.8049,221.8597,163.2489,0.2073864
8/7/2020 2:41:00 PM,2460.143,3,-0.0006932699,-0.0004541987,-0.001453974,1.63417E-05,291.8021,221.8506,163.2585,-0.603972
8/7/2020 2:41:00 PM,2460.149,3,-0.00069327,-0.0004537719,-0.001454828,3.178987E-05,291.8091,221.8621,163.2469,0.1551136
8/7/2020 2:41:00 PM,2460.154,3,-0.00069327,-0.0004537719,-0.001454828,1.575066E-05,291.8091,221.8621,163.2469,0.05574324
8/7/2020 2:41:00 PM,2460.166,3,-0.000696685,-0.0004524912,-0.001454828,5.031661E-05,291.8018,221.8472,163.2633,0.08318345
8/7/2020 2:41:00 PM,2460.171,3,-0.000696685,-0.0004524912,-0.001454828,5.180747E-05,291.8049,221.8584,163.2497,-0.0375
8/7/2020 2:41:00 PM,2460.177,3,-0.000696685,-0.0004524912,-0.001454828,5.031661E-05,291.8024,221.8549,163.2522,0.1285971
8/7/2020 2:41:00 PM,2460.183,3,-0.000696685,-0.0004524912,-0.001454828,3.746918E-05,291.8036,221.8541,163.2548,-0.2361607
8/7/2020 2:41:00 PM,2460.188,3,-0.00069327,-0.0004537719,-0.001455681,0,291.8035,221.8471,163.2606,-0.4428957
8/7/2020 2:41:00 PM,2460.193,3,-0.00069327,-0.0004537719,-0.001455681,-4.725843E-05,291.8034,221.848,163.2601,0.03040541
8/7/2020 2:41:00 PM,2460.198,3,-0.00069327,-0.0004537719,-0.001455681,-4.725843E-05,291.8106,221.856,163.2533,-0.08783784
8/7/2020 2:41:00 PM,2460.203,3,-0.00069327,-0.0004537719,-0.001455681,-4.94876E-05,291.8037,221.8462,163.2645,-0.3366745
8/7/2020 2:41:00 PM,2460.209,3,-0.000696685,-0.0004524912,-0.001455681,0,291.8045,221.8579,163.2502,0.1497642
8/7/2020 2:41:00 PM,2460.214,3,-0.000696685,-0.0004524912,-0.001455681,4.90251E-05,291.8022,221.857,163.2497,0.3796729
8/7/2020 2:41:00 PM,2460.22,3,-0.000696685,-0.0004524912,-0.001455681,4.768805E-05,291.8045,221.8564,163.2505,0.3113636
8/7/2020 2:41:00 PM,2460.225,3,-0.00069327,-0.0004541988,-0.001455681,-1.575281E-05,291.7932,221.8697,163.2364,0.5033784
8/7/2020 2:41:00 PM,2460.23,3,-0.00069327,-0.0004541988,-0.001455681,-1.575281E-05,291.8069,221.8519,163.2571,0.2105856
8/7/2020 2:41:00 PM,2460.236,3,-0.00069327,-0.0004541988,-0.001455681,-6.301124E-05,291.8014,221.859,163.2496,0.03828829
8/7/2020 2:41:00 PM,2460.241,3,-0.00069327,-0.0004541988,-0.001455681,-6.358407E-05,291.802,221.8542,163.253,-0.1039773
8/7/2020 2:41:00 PM,2460.247,3,-0.000696685,-0.0004529181,-0.001455681,-1.575174E-05,291.807,221.8675,163.2407,0.4087838
8/7/2020 2:41:00 PM,2460.252,3,-0.000696685,-0.0004529181,-0.001455681,4.768913E-05,291.8033,221.858,163.2495,-0.4335227
8/7/2020 2:41:00 PM,2460.257,3,-0.000696685,-0.0004529181,-0.001455681,4.72595E-05,291.8024,221.8633,163.2445,0.4189189
8/7/2020 2:41:00 PM,2460.262,3,-0.000696685,-0.0004529181,-0.001455681,4.948872E-05,291.8039,221.8641,163.2447,0.1992925
8/7/2020 2:41:00 PM,2460.268,3,-0.0006966852,-0.0004546257,-0.001455681,-1.575281E-05,291.8042,221.8561,163.2502,0.06925676
8/7/2020 2:41:00 PM,2460.273,3,-0.0006966852,-0.0004546257,-0.001455681,-6.598459E-05,291.7961,221.8485,163.2607,-0.7340802
8/7/2020 2:41:00 PM,2460.281,3,-0.0006966852,-0.0004546257,-0.001455681,-5.877619E-05,291.8073,221.8557,163.254,-0.07930672
8/7/2020 2:41:00 PM,2460.286,3,-0.0006966851,-0.0004567601,-0.001454827,-0.0001333629,291.8053,221.8532,163.2541,-0.3495763
8/7/2020 2:41:00 PM,2460.291,3,-0.0006966851,-0.0004567601,-0.001454827,-0.0001322422,291.8066,221.8606,163.2472,-0.1213235
8/7/2020 2:41:00 PM,2460.296,3,-0.0006966851,-0.0004567601,-0.001454827,-7.668817E-05,291.8066,221.854,163.2556,-0.0756579
8/7/2020 2:41:00 PM,2460.301,3,-0.0006966851,-0.0004567601,-0.001454827,-7.602132E-05,291.8069,221.8589,163.25,0.3711956
8/7/2020 2:41:00 PM,2460.307,3,-0.000696685,-0.00045676,-0.001454827,-8.247371E-05,291.8056,221.8706,163.2359,0.5754717
8/7/2020 2:41:00 PM,2460.318,3,-0.000696685,-0.00045676,-0.001454827,1.806201E-09,291.8032,221.8663,163.2387,0.40625
8/7/2020 2:41:00 PM,2460.323,3,-0.000696685,-0.00045676,-0.001454827,1.819989E-09,291.8033,221.8508,163.2579,-0.3072519
8/7/2020 2:41:00 PM,2460.328,3,-0.0006966851,-0.0004567601,-0.001455681,0,291.8055,221.8573,163.2505,0.1044847
8/7/2020 2:41:00 PM,2460.333,3,-0.0006966851,-0.0004567601,-0.001455681,0,291.8012,221.8567,163.251,-0.06917939
8/7/2020 2:41:00 PM,2460.338,3,-0.0006966851,-0.0004567601,-0.001455681,-1.877312E-09,291.8046,221.8527,163.2546,-0.5777559
8/7/2020 2:41:00 PM,2460.344,3,-0.0006966851,-0.0004567601,-0.001455681,-2.249232E-09,291.8089,221.8566,163.2516,-0.375
8/7/2020 2:41:00 PM,2460.349,3,-0.0006932701,-0.000457187,-0.001456535,-1.634504E-05,291.804,221.8495,163.2607,-0.0478972
8/7/2020 2:41:00 PM,2460.355,3,-0.0006932701,-0.000457187,-0.001456535,-1.575388E-05,291.8022,221.8633,163.243,0.2207207
8/7/2020 2:41:00 PM,2460.36,3,-0.0006932701,-0.000457187,-0.001456535,-1.575388E-05,291.8039,221.8556,163.2503,-0.04110361
8/7/2020 2:41:00 PM,2460.365,3,-0.0006932701,-0.0004559064,-0.001455682,3.150132E-05,291.8035,221.849,163.259,-0.1373874
8/7/2020 2:41:00 PM,2460.37,3,-0.0006932701,-0.0004559064,-0.001455682,3.267894E-05,291.8046,221.8572,163.2506,0.02453271
8/7/2020 2:41:00 PM,2460.375,3,-0.0006932701,-0.0004559064,-0.001455682,4.948422E-05,291.7946,221.8509,163.2556,0.05247641
8/7/2020 2:41:00 PM,2460.38,3,-0.0006932701,-0.0004559064,-0.001455682,5.142478E-05,291.793,221.8491,163.2578,-0.572304
8/7/2020 2:41:00 PM,2460.386,3,-0.0006932699,-0.0004550525,-0.001455681,8.247933E-05,291.8092,221.8571,163.2517,0.06132076
8/7/2020 2:41:00 PM,2460.391,3,-0.0006932699,-0.0004550525,-0.001455681,3.268674E-05,291.8066,221.8594,163.2492,0.3989486
8/7/2020 2:41:00 PM,2460.396,3,-0.0006932699,-0.0004550525,-0.001455681,3.299511E-05,291.8069,221.8546,163.252,-0.1002358
8/7/2020 2:41:00 PM,2460.401,3,-0.0006932699,-0.0004550525,-0.001455681,3.299511E-05,291.8097,221.8594,163.2487,0.3295991
8/7/2020 2:41:00 PM,2460.408,3,-0.0006966849,-0.000452918,-0.001454827,0.0001064383,291.8095,221.8586,163.2497,0.3402174
8/7/2020 2:41:00 PM,2460.413,3,-0.0006966849,-0.000452918,-0.001454827,7.876512E-05,291.8074,221.8623,163.2446,0.1891892
8/7/2020 2:41:00 PM,2460.418,3,-0.0006966849,-0.000452918,-0.001454827,7.948117E-05,291.8036,221.8533,163.2561,-0.2267046
8/7/2020 2:41:00 PM,2460.423,3,-0.0006966849,-0.000452918,-0.001454827,7.876512E-05,291.8073,221.8573,163.2503,0.09966216
8/7/2020 2:41:00 PM,2460.428,3,-0.0006932698,-0.0004520643,-0.001453974,0.0001102675,291.8083,221.8575,163.2525,-0.07150901
8/7/2020 2:41:00 PM,2460.433,3,-0.0006932698,-0.0004520643,-0.001453974,3.394919E-05,291.8018,221.8646,163.2421,0.2384709
8/7/2020 2:41:00 PM,2460.438,3,-0.0006932698,-0.0004520643,-0.001453974,3.428202E-05,291.8044,221.8541,163.2542,-0.3296569
8/7/2020 2:41:00 PM,2460.444,3,-0.0006932698,-0.0004520643,-0.001453974,3.268006E-05,291.8004,221.8587,163.2482,0.2056075
8/7/2020 2:41:00 PM,2460.45,3,-0.0006966849,-0.0004516373,-0.001454827,4.768697E-05,291.8065,221.8566,163.2505,-0.02613636
8/7/2020 2:41:00 PM,2460.455,3,-0.0006966849,-0.0004516373,-0.001454827,1.575496E-05,291.8035,221.8598,163.2464,0.08445946
8/7/2020 2:41:00 PM,2460.46,3,-0.0006966849,-0.0004516373,-0.001454827,1.589818E-05,291.8025,221.8565,163.2493,-0.3017046
8/7/2020 2:41:00 PM,2460.471,3,-0.000696685,-0.0004520643,-0.001454828,0,291.8038,221.8575,163.248,0.1055556
8/7/2020 2:41:00 PM,2460.476,3,-0.000696685,-0.0004520643,-0.001454828,0,291.8035,221.8567,163.2501,-0.0615458
8/7/2020 2:41:00 PM,2460.484,3,-0.000696685,-0.0004520643,-0.001454828,-1.25813E-05,291.807,221.8555,163.2516,-0.03507194
8/7/2020 2:41:00 PM,2460.489,3,-0.000696685,-0.0004520643,-0.001454828,-1.25813E-05,291.8047,221.8618,163.2451,0.06070144
8/7/2020 2:41:00 PM,2460.494,3,-0.000696685,-0.0004520643,-0.001454828,-1.25813E-05,291.8104,221.8671,163.2407,0.3107014
8/7/2020 2:41:00 PM,2460.499,3,-0.000696685,-0.0004520643,-0.001454828,0,291.8065,221.8584,163.2488,0.03152174
8/7/2020 2:41:00 PM,2460.504,3,-0.000696685,-0.0004520643,-0.001454828,0,291.8033,221.8688,163.2371,0.433114
8/7/2020 2:41:00 PM,2460.51,3,-0.0006932699,-0.0004520644,-0.001455681,-2.228211E-09,291.808,221.8503,163.2587,-0.1974299
8/7/2020 2:41:00 PM,2460.515,3,-0.0006932699,-0.0004520644,-0.001455681,-2.249232E-09,291.8035,221.8652,163.2406,0.1314858
8/7/2020 2:41:00 PM,2460.52,3,-0.0006932699,-0.0004520644,-0.001455681,-2.228211E-09,291.8067,221.8448,163.2657,-0.8510514
8/7/2020 2:41:00 PM,2460.525,3,-0.0006932699,-0.0004499299,-0.001455681,8.247596E-05,291.8094,221.8543,163.2533,-0.1580189
8/7/2020 2:41:00 PM,2460.53,3,-0.0006932699,-0.0004499299,-0.001455681,8.170516E-05,291.8015,221.8627,163.2436,-0.2336449
8/7/2020 2:41:00 PM,2460.535,3,-0.0006932699,-0.0004499299,-0.001455681,8.571265E-05,291.7973,221.8483,163.2601,-0.0814951
8/7/2020 2:41:00 PM,2460.54,3,-0.0006932699,-0.0004499299,-0.001455681,8.488048E-05,291.8015,221.8632,163.2421,-0.08131068
8/7/2020 2:41:00 PM,2460.546,3,-0.0006932699,-0.0004499299,-0.001456535,8.247821E-05,291.8024,221.8609,163.2453,0.6226415
8/7/2020 2:41:00 PM,2460.552,3,-0.0006932699,-0.0004499299,-0.001456535,0,291.809,221.8638,163.2422,0.348536
8/7/2020 2:41:00 PM,2460.557,3,-0.0006932699,-0.0004499299,-0.001456535,0,291.8065,221.8486,163.2591,-0.5261363
8/7/2020 2:41:00 PM,2460.562,3,-0.0006932699,-0.0004499299,-0.001456535,0,291.8032,221.8649,163.2412,0.6131757
8/7/2020 2:41:00 PM,2460.567,3,-0.0006932699,-0.0004486493,-0.001457389,4.768697E-05,291.8029,221.8577,163.2496,-0.2039773
8/7/2020 2:41:00 PM,2460.572,3,-0.0006932699,-0.0004486493,-0.001457389,4.902398E-05,291.8021,221.8555,163.2527,-0.2102804
8/7/2020 2:41:00 PM,2460.578,3,-0.0006932699,-0.0004486493,-0.001457389,4.948648E-05,291.8,221.8616,163.2465,-0.08372641
8/7/2020 2:41:00 PM,2460.583,3,-0.0006932699,-0.0004486493,-0.001457389,4.902398E-05,291.803,221.8565,163.2505,0.3037383
8/7/2020 2:41:00 PM,2460.588,3,-0.0006932698,-0.0004499299,-0.001456535,2.249232E-09,291.8086,221.8568,163.251,-0.3113208
8/7/2020 2:41:00 PM,2460.593,3,-0.0006932698,-0.0004499299,-0.001456535,-4.902176E-05,291.8063,221.8689,163.2389,0.4264019
8/7/2020 2:41:00 PM,2460.598,3,-0.0006932698,-0.0004499299,-0.001456535,-4.948422E-05,291.8051,221.8654,163.2416,0.3832547
8/7/2020 2:41:00 PM,2460.603,3,-0.0006932698,-0.0004499299,-0.001456535,-5.092552E-05,291.8069,221.8583,163.2484,-0.131068
8/7/2020 2:41:00 PM,2460.609,3,-0.0006966851,-0.0004499299,-0.001457389,-4.948648E-05,291.8036,221.853,163.2543,-0.1338443
8/7/2020 2:41:00 PM,2460.614,3,-0.0006966851,-0.0004499299,-0.001457389,-2.228211E-09,291.8077,221.8604,163.2489,0.1372664
8/7/2020 2:41:00 PM,2460.625,3,-0.0006932699,-0.0004507837,-0.001457389,-2.669651E-05,291.8028,221.8582,163.2491,-0.3330153
8/7/2020 2:41:00 PM,2460.63,3,-0.0006932699,-0.0004507837,-0.001457389,-2.669651E-05,291.8052,221.8469,163.2628,-0.5777672
8/7/2020 2:41:00 PM,2460.635,3,-0.0006932699,-0.0004507837,-0.001457389,-2.669651E-05,291.8022,221.8609,163.2458,0.07967557
8/7/2020 2:41:00 PM,2460.641,3,-0.0006932699,-0.0004507837,-0.001457389,-2.649246E-05,291.801,221.8595,163.2482,0.202178
8/7/2020 2:41:00 PM,2460.646,3,-0.00069327,-0.0004507837,-0.001456535,-2.669651E-05,291.7989,221.8577,163.251,-0.08540076
8/7/2020 2:41:00 PM,2460.652,3,-0.00069327,-0.0004507837,-0.001456535,-2.147915E-09,291.8021,221.8596,163.2477,0.05123874
8/7/2020 2:41:00 PM,2460.661,3,-0.00069327,-0.0004507837,-0.001456535,-1.877312E-09,291.8038,221.8525,163.257,0.1820866
8/7/2020 2:41:00 PM,2460.666,3,-0.000696685,-0.0004503567,-0.001456535,1.376914E-05,291.8009,221.8562,163.2507,-0.1491142
8/7/2020 2:41:00 PM,2460.671,3,-0.000696685,-0.0004503567,-0.001456535,1.433345E-05,291.8068,221.8574,163.2502,-0.07120901
8/7/2020 2:41:00 PM,2460.677,3,-0.000696685,-0.0004503567,-0.001456535,1.377102E-05,291.8038,221.8521,163.2582,-0.1811024
8/7/2020 2:41:00 PM,2460.684,3,-0.000696685,-0.0004503567,-0.001456535,1.335053E-05,291.801,221.8562,163.252,-0.1049618
8/7/2020 2:41:00 PM,2460.69,3,-0.0006932698,-0.0004503567,-0.001456535,1.46968E-05,291.8001,221.8456,163.2631,-0.2394958
8/7/2020 2:41:00 PM,2460.695,3,-0.0006932698,-0.0004503567,-0.001456535,0,291.8107,221.861,163.2461,0.1643908
8/7/2020 2:41:00 PM,2460.7,3,-0.0006932698,-0.0004503567,-0.001456535,0,291.8029,221.8512,163.2581,-0.2127101
8/7/2020 2:41:00 PM,2460.705,3,-0.0006966849,-0.0004520642,-0.001456535,-6.081643E-05,291.804,221.8529,163.2542,0.02880435
8/7/2020 2:41:00 PM,2460.71,3,-0.0006966849,-0.0004520642,-0.001456535,-6.598009E-05,291.8047,221.8581,163.2474,0.07075471
8/7/2020 2:41:00 PM,2460.715,3,-0.0006966849,-0.0004520642,-0.001456535,-6.790184E-05,291.8071,221.8775,163.2276,1.270024
8/7/2020 2:41:00 PM,2460.721,4,-0.0006966849,-0.0004520642,-0.001456535,-6.598009E-05,291.8041,221.8748,163.2312,0.5318396
8/7/2020 2:41:00 PM,2460.726,4,-0.0006932698,-0.0004512105,-0.001457389,-3.268228E-05,291.8025,221.8537,163.2554,0.09287383
8/7/2020 2:41:00 PM,2460.731,4,-0.0006932698,-0.0004512105,-0.001457389,3.298948E-05,291.8041,221.8586,163.2492,0.2222877
8/7/2020 2:41:00 PM,2460.736,4,-0.0006932698,-0.0004512105,-0.001457389,3.268117E-05,291.7983,221.8521,163.257,-0.2272196
8/7/2020 2:41:00 PM,2460.741,4,-0.0006932698,-0.0004512105,-0.001457389,3.298948E-05,291.8061,221.8423,163.2686,-1.361439
8/7/2020 2:41:00 PM,2460.747,4,-0.0006932698,-0.0004503567,-0.001456535,6.536346E-05,291.8022,221.8548,163.2547,-0.765771
8/7/2020 2:41:00 PM,2460.753,4,-0.0006932698,-0.0004503567,-0.001456535,3.179095E-05,291.8048,221.8532,163.2566,-0.01875
8/7/2020 2:41:00 PM,2460.758,4,-0.0006932698,-0.0004503567,-0.001456535,3.150454E-05,291.8013,221.8497,163.2585,-0.3288288
8/7/2020 2:41:00 PM,2460.763,4,-0.0006932698,-0.0004503567,-0.001456535,3.179095E-05,291.8024,221.8527,163.2545,0.02215909
8/7/2020 2:41:00 PM,2460.768,4,-0.0006932699,-0.0004503568,-0.001456535,3.15024E-05,291.7991,221.8542,163.2559,0.4408784
8/7/2020 2:41:00 PM,2460.781,4,-0.0006932699,-0.0004503568,-0.001456535,-1.715242E-09,291.8042,221.8576,163.2505,0.0836331
8/7/2020 2:41:00 PM,2460.786,4,-0.000696685,-0.0004520643,-0.001455681,-5.180836E-05,291.8081,221.8526,163.2559,-0.01759259
8/7/2020 2:41:00 PM,2460.791,4,-0.000696685,-0.0004520643,-0.001455681,-5.180836E-05,291.8047,221.8495,163.2582,-0.006018518
8/7/2020 2:41:00 PM,2460.796,4,-0.000696685,-0.0004520643,-0.001455681,-5.180836E-05,291.8046,221.8499,163.2581,-0.08611111
8/7/2020 2:41:00 PM,2460.801,4,-0.000696685,-0.0004520643,-0.001455681,-5.180659E-05,291.8022,221.8543,163.2555,0.003240741
8/7/2020 2:41:00 PM,2460.806,4,-0.0006966849,-0.0004524911,-0.001455681,-8.570797E-05,291.812,221.8502,163.2581,-0.2965686
8/7/2020 2:41:00 PM,2460.812,4,-0.0006966849,-0.0004524911,-0.001455681,-1.633947E-05,291.8054,221.8533,163.2563,0.02862149
8/7/2020 2:41:00 PM,2460.817,4,-0.0006966849,-0.0004524911,-0.001455681,-1.649362E-05,291.807,221.8638,163.2443,0.5507075
8/7/2020 2:41:00 PM,2460.822,4,-0.0006966849,-0.0004524911,-0.001455681,-1.633947E-05,291.8013,221.8435,163.2645,-0.244743
8/7/2020 2:41:00 PM,2460.827,4,-0.000696685,-0.0004541987,-0.001455681,-8.247596E-05,291.8047,221.8362,163.2737,-0.7010613
8/7/2020 2:41:00 PM,2460.832,4,-0.000696685,-0.0004541987,-0.001455681,-6.536568E-05,291.8015,221.8561,163.2521,0.2254673
8/7/2020 2:41:00 PM,2460.837,4,-0.000696685,-0.0004541987,-0.001455681,-6.856988E-05,291.8034,221.8488,163.2596,-0.1813726
8/7/2020 2:41:00 PM,2460.842,4,-0.000696685,-0.0004541987,-0.001455681,-6.790416E-05,291.8052,221.8553,163.2527,-0.336165
8/7/2020 2:41:00 PM,2460.85,4,-0.00069327,-0.0004524913,-0.001455682,-5.183013E-09,291.8087,221.8585,163.25,0.5342391
8/7/2020 2:41:00 PM,2460.856,4,-0.00069327,-0.0004524913,-0.001455682,5.876918E-05,291.8088,221.8587,163.2513,0.7752101
8/7/2020 2:41:00 PM,2460.861,4,-0.00069327,-0.0004524913,-0.001455682,5.876918E-05,291.8055,221.8565,163.2511,0.01313025
8/7/2020 2:41:00 PM,2460.867,4,-0.00069327,-0.0004520644,-0.001455682,7.107393E-05,291.8017,221.8541,163.2543,0.1763211
8/7/2020 2:41:00 PM,2460.872,4,-0.00069327,-0.0004520644,-0.001455682,7.107393E-05,291.8111,221.8646,163.2432,0.3089431
8/7/2020 2:41:00 PM,2460.877,4,-0.00069327,-0.0004520644,-0.001455682,1.589602E-05,291.809,221.8572,163.2523,-0.04829545
8/7/2020 2:41:00 PM,2460.884,4,-0.00069327,-0.0004520644,-0.001455682,1.520489E-05,291.807,221.86,163.248,0.04728261
8/7/2020 2:41:00 PM,2460.889,4,-0.0006966849,-0.0004503567,-0.001456535,7.669549E-05,291.8024,221.8635,163.2438,0.2527412
8/7/2020 2:41:00 PM,2460.894,4,-0.0006966849,-0.0004503567,-0.001456535,6.301553E-05,291.8021,221.8608,163.2473,0.2477477
8/7/2020 2:41:00 PM,2460.899,4,-0.0006966849,-0.0004503567,-0.001456535,6.35884E-05,291.8055,221.8606,163.2466,-0.15
8/7/2020 2:41:00 PM,2460.904,4,-0.0006966849,-0.0004503567,-0.001456535,6.301553E-05,291.8006,221.8584,163.2494,0.04560811
8/7/2020 2:41:00 PM,2460.909,4,-0.0006932699,-0.0004520644,-0.001456535,1.168719E-09,291.8022,221.8547,163.2531,-0.216299
8/7/2020 2:41:00 PM,2460.914,4,-0.0006932699,-0.0004520644,-0.001456535,-6.790879E-05,291.8073,221.8499,163.2591,-0.5430825
8/7/2020 2:41:00 PM,2460.92,4,-0.0006932699,-0.0004520644,-0.001456535,-6.598684E-05,291.8041,221.8455,163.2618,-0.5919811
8/7/2020 2:41:00 PM,2460.931,4,-0.00069327,-0.0004524913,-0.001456535,-6.674264E-05,291.8023,221.8516,163.2581,-0.2810115
8/7/2020 2:41:00 PM,2460.936,4,-0.00069327,-0.0004524913,-0.001456535,-6.674264E-05,291.7977,221.8588,163.2484,0.01097328
8/7/2020 2:41:00 PM,2460.941,4,-0.00069327,-0.0004524913,-0.001456535,-1.334871E-05,291.7925,221.858,163.2513,0.1040076
8/7/2020 2:41:00 PM,2460.947,4,-0.0006966849,-0.0004507836,-0.001457389,3.885958E-05,291.8023,221.8645,163.2415,0.4421296
8/7/2020 2:41:00 PM,2460.953,4,-0.0006966849,-0.0004507836,-0.001457389,3.885958E-05,291.7967,221.85,163.259,0.1375
8/7/2020 2:41:00 PM,2460.958,4,-0.0006966849,-0.0004507836,-0.001457389,6.301553E-05,291.8021,221.8659,163.2427,0.5281532
8/7/2020 2:41:00 PM,2460.964,4,-0.0006966849,-0.0004507836,-0.001457389,6.082369E-05,291.8063,221.8667,163.2412,0.2809783
8/7/2020 2:41:00 PM,2460.969,4,-0.0006966849,-0.0004512105,-0.001457389,4.56188E-05,291.8089,221.865,163.2429,0.248913
8/7/2020 2:41:00 PM,2460.975,4,-0.0006966849,-0.0004512105,-0.001457389,-1.520489E-05,291.8018,221.8569,163.2543,-0.2679348
8/7/2020 2:41:00 PM,2460.98,4,-0.0006966849,-0.0004512105,-0.001457389,-1.575281E-05,291.8068,221.8694,163.2386,0.7162162
8/7/2020 2:41:00 PM,2460.985,4,-0.000696685,-0.000452918,-0.001457389,-7.87619E-05,291.8057,221.8575,163.2507,-0.3108108
8/7/2020 2:41:00 PM,2460.99,4,-0.000696685,-0.000452918,-0.001457389,-8.247708E-05,291.7953,221.867,163.2406,0.01120283
8/7/2020 2:41:00 PM,2460.995,4,-0.000696685,-0.000452918,-0.001457389,-6.536457E-05,291.8055,221.8636,163.2432,-0.05081776
8/7/2020 2:41:01 PM,2461,4,-0.000696685,-0.000452918,-0.001457389,-6.856872E-05,291.8034,221.8555,163.2529,-0.05759804
8/7/2020 2:41:01 PM,2461.005,4,-0.0006966849,-0.0004537717,-0.001457389,-0.0001028519,291.8048,221.8594,163.2474,-0.4050245
8/7/2020 2:41:01 PM,2461.011,4,-0.0006966849,-0.0004537717,-0.001457389,-3.298948E-05,291.7978,221.8489,163.2593,-0.3313679
8/7/2020 2:41:01 PM,2461.016,4,-0.0006966849,-0.0004537717,-0.001457389,-3.268117E-05,291.7937,221.8543,163.2554,-0.4830607
8/7/2020 2:41:01 PM,2461.021,4,-0.0006966849,-0.0004537717,-0.001457389,-3.298948E-05,291.8075,221.859,163.2507,-0.1798349
8/7/2020 2:41:01 PM,2461.026,4,-0.000696685,-0.0004537718,-0.001458243,-3.299173E-05,291.8076,221.8575,163.2499,0.07900944
8/7/2020 2:41:01 PM,2461.031,4,-0.000696685,-0.0004537718,-0.001458243,-2.228211E-09,291.8063,221.8606,163.2448,0.04848131
8/7/2020 2:41:01 PM,2461.037,4,-0.000696685,-0.0004537718,-0.001458243,-2.228211E-09,291.8062,221.8604,163.2486,0.4410047
8/7/2020 2:41:01 PM,2461.044,4,-0.000696685,-0.0004537718,-0.001458243,-2.091391E-09,291.8032,221.8647,163.2417,0.3739035
8/7/2020 2:41:01 PM,2461.058,4,-0.00069327,-0.0004541988,-0.001458243,-1.150762E-05,291.8012,221.8536,163.2516,-0.1443257
8/7/2020 2:41:01 PM,2461.068,4,-0.0006932699,-0.0004537718,-0.001459096,-1.378142E-09,291.8067,221.8633,163.2446,0.1351156
8/7/2020 2:41:01 PM,2461.083,4,-0.0006932699,-0.0004537718,-0.001459096,-1.119336E-09,291.8127,221.8476,163.2621,-0.2502934
8/7/2020 2:41:01 PM,2461.113,4,-0.000696685,-0.0004524911,-0.00145995,1.686677E-05,291.8035,221.8555,163.253,-0.0653135
8/7/2020 2:41:01 PM,2461.122,4,-0.000696685,-0.0004524911,-0.00145995,1.639239E-05,291.8044,221.8733,163.2336,0.109375
8/7/2020 2:41:01 PM,2461.136,4,-0.0006966851,-0.0004541987,-0.00145995,7.473936E-10,291.805,221.8681,163.2403,0.1857367
8/7/2020 2:41:01 PM,2461.146,4,-0.000696685,-0.0004546256,-0.00145995,-1.096165E-05,291.8027,221.8508,163.2584,-0.1596787
8/7/2020 2:41:01 PM,2461.151,4,-0.000696685,-0.0004546256,-0.00145995,-1.25783E-05,291.806,221.8582,163.2505,0.1566996
8/7/2020 2:41:01 PM,2461.157,4,-0.000696685,-0.0004546256,-0.00145995,-4.856984E-05,291.806,221.8611,163.2457,0.1284722
8/7/2020 2:41:01 PM,2461.163,4,-0.000696685,-0.0004546256,-0.00145995,-5.203911E-05,291.8044,221.8518,163.2563,-0.5249256
