Voltage, Timestamp, X position, Y position, Z position, X rotation, Y rotation, Z rotation
-0.2235372, 06/04/2019 04:09:04.415, 0.01012709, -0.02622967, 0.009005487, 2.207185, 275.9824, 2.837527
-0.2719734, 06/04/2019 04:09:04.426, 0.01012585, -0.02623493, 0.009006568, 2.200243, 275.9816, 2.816356
-0.3197298, 06/04/2019 04:09:04.437, 0.01012989, -0.02623273, 0.009008677, 2.200904, 275.9768, 2.841685
-0.366687, 06/04/2019 04:09:04.449, 0.01013035, -0.02622936, 0.009007804, 2.196189, 275.9735, 2.8282
-0.4127276, 06/04/2019 04:09:04.460, 0.01011896, -0.02622956, 0.009016002, 2.187442, 275.9696, 2.8425
-0.4577366, 06/04/2019 04:09:04.471, 0.01011568, -0.02619623, 0.00902908, 2.200196, 275.9534, 2.867588
-0.5016014, 06/04/2019 04:09:04.482, 0.01010328, -0.0262062, 0.009040924, 2.192005, 275.9349, 2.854258
-0.5442124, 06/04/2019 04:09:04.493, 0.0100965, -0.02620503, 0.009047016, 2.196939, 275.9251, 2.866072
-0.5854631, 06/04/2019 04:09:04.504, 0.01009418, -0.02619381, 0.009065966, 2.190155, 275.9049, 2.869057
-0.6252504, 06/04/2019 04:09:04.515, 0.01008511, -0.02620808, 0.009078456, 2.163471, 275.8821, 2.868781
-0.6634748, 06/04/2019 04:09:04.527, 0.01007366, -0.02617757, 0.009099142, 2.172738, 275.8522, 2.903984
-0.7000408, 06/04/2019 04:09:04.538, 0.01006075, -0.02620543, 0.009111904, 2.178184, 275.8182, 2.911073
-0.734857, 06/04/2019 04:09:04.548, 0.01005424, -0.02617073, 0.009158304, 2.190522, 275.7645, 2.876801
-0.7678363, 06/04/2019 04:09:04.560, 0.01003862, -0.02617149, 0.009186029, 2.185938, 275.7329, 2.867515
-0.7988964, 06/04/2019 04:09:04.571, 0.01000668, -0.02620074, 0.009211556, 2.165373, 275.6887, 2.878295
-0.8279595, 06/04/2019 04:09:04.582, 0.009988162, -0.02619912, 0.009236332, 2.171567, 275.653, 2.877451
